id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count
32167,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0355,30.6563,Комфорт,2016-04-15,7.0,36.0,2204.24,0,Панель,5,0.0,B,73877.0,,
32162,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0352,30.6549,Комфорт,2015-06-01,6.0,47.0,2830.33,0,Панель,5,0.0,B,68710.0,,
3629,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2020-12-02,7.0,48.0,2899.11,0,Панель,4,0.0,B,99329.0,"2,72",58.0
32168,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0352,30.6566,Комфорт,2016-04-15,7.0,36.0,2204.24,0,Панель,5,0.0,B,72580.0,,
17057,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0363,30.6612,Комфорт,2018-12-05,7.0,45.0,2697.14,0,Панель,3,0.0,B,88527.0,,
3631,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2020-10-16,7.0,48.0,2899.11,0,Панель,4,0.0,B,95779.0,"2,72",49.0
32169,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0342,30.6551,Комфорт,2016-10-12,7.0,48.0,2901.72,0,Панель,6,0.0,B,79442.0,,
17060,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0363,30.6612,Комфорт,2020-02-27,7.0,48.0,2910.15,0,Панель,3,0.0,B,91941.0,,
32170,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0343,30.656,Комфорт,2016-10-12,7.0,48.0,2901.86,0,Панель,6,0.0,B,80305.0,,
3630,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2022-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,124446.0,"2,72",49.0
17061,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0363,30.6612,Комфорт,2020-02-27,7.0,48.0,2910.15,0,Панель,3,0.0,B,93456.0,,
3632,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2023-03-31,7.0,46.0,2780.39,0,Панель,4,0.0,B,129859.0,"2,72",46.0
32171,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0348,30.6568,Комфорт,2017-10-02,7.0,36.0,2199.83,0,Панель,5,0.0,B,83553.0,,
17062,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0363,30.6612,Комфорт,2019-09-11,7.0,48.0,2910.15,0,Панель,3,0.0,B,92706.0,,
3634,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2021-10-04,7.0,48.0,2899.11,0,Панель,4,0.0,B,108633.0,"2,72",58.0
3633,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2022-12-31,7.0,36.0,2195.22,0,Панель,4,0.0,B,140061.0,"2,72",18.0
3635,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2022-02-16,7.0,48.0,2899.11,0,Панель,4,0.0,B,118398.0,"2,72",59.0
3642,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2023-06-30,7.0,48.0,2899.11,0,Панель,4,0.0,B,144757.0,"2,72",97.0
3638,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",0.0
3636,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2023-12-31,7.0,36.0,2195.22,0,Панель,4,0.0,B,179098.0,"2,72",33.0
3641,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",53.0
3639,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2023-06-30,7.0,48.0,2899.11,0,Панель,4,0.0,B,141059.0,"2,72",79.0
3644,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",78.0
3645,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",43.0
32172,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0344,30.657,Комфорт,2017-10-02,7.0,36.0,2199.83,0,Панель,5,0.0,B,83636.0,,
3643,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2023-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,141685.0,"2,72",26.0
3640,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",51.0
3637,47,"г Всеволожск, район ЗАО ""Щеглово""",БОНАВА САНКТ-ПЕТЕРБУРГ,60.0366,30.6572,Комфорт,2024-12-31,7.0,48.0,2899.11,0,Панель,4,0.0,B,,"2,72",54.0
26434,47,п Мурино,БРИГАНТИНА,60.2177,30.6769,Комфорт,2020-03-27,19.0,1802.0,68632.0,0,Монолит-кирпич,1,47.0,B,64976.0,,
17413,47,"г Кировск, улица Набережная, д. 19",БАЛТСТРОЙКОМПЛЕКТ,59.8779,30.9828,Другое,2018-11-13,19.0,233.0,9878.3,0,Монолит-кирпич,6,0.0,B,,,
23272,47,"д Заневка, корпус 3",ВЕДА-ХАУС,59.9404,30.5123,Типовой,2022-06-30,5.0,31.0,1831.39,0,Монолит-кирпич,9,0.0,B,80871.0,"2,71 - 2,91",0.0
23273,47,"д Заневка, корпус 4",ВЕДА-ХАУС,59.9406,30.5117,Типовой,2022-06-30,5.0,31.0,1831.39,0,Монолит-кирпич,9,0.0,B,81250.0,"2,71 - 2,91",0.0
23274,47,"д Заневка, корпус 5",ВЕДА-ХАУС,59.9401,30.5114,Типовой,2022-06-30,5.0,32.0,1838.78,0,Монолит-кирпич,9,0.0,B,74470.0,"2,75 - 2,87",0.0
23275,47,"д Заневка, корпус 6",ВЕДА-ХАУС,59.94,30.5114,Типовой,2022-06-30,4.0,27.0,1605.0,0,Монолит-кирпич,9,0.0,B,87742.0,"2,75 - 2,87",0.0
23277,47,"д Заневка, корпус 7",ВЕДА-ХАУС,59.94,30.5105,Типовой,2022-06-30,5.0,32.0,1838.78,0,Монолит-кирпич,9,0.0,B,93181.0,"2,75 - 2,87",0.0
23276,47,"д Заневка, корпус Объект досуга 1",ВЕДА-ХАУС,59.9403,30.5118,Типовой,2022-06-30,2.0,0.0,0.0,0,Монолит-кирпич,9,0.0,B,,,0.0
23278,47,"д Заневка, корпус Объект досуга 3",ВЕДА-ХАУС,59.9403,30.5115,Типовой,2022-06-30,1.0,0.0,0.0,0,Монолит-кирпич,9,0.0,B,,,0.0
23279,47,"д Заневка, корпус Объект досуга 2",ВЕДА-ХАУС,59.9403,30.5115,Типовой,2022-06-30,1.0,0.0,0.0,0,Монолит-кирпич,9,0.0,B,,,0.0
1539,47,"городской поселок Рощино, улица, д. 11/1",ВЗЛЕТ-СТРОЙ,60.2538,29.5985,Типовой,2018-10-26,3.0,48.0,2261.1,0,Кирпич,4,0.0,B,,,
24151,47,"Поселок городского типа Тайцы, Улица Санаторская, д. 16",ВИКИНГ-НЕДВИЖИМОСТЬ,59.6606,30.112,Типовой,2019-04-16,3.0,42.0,1655.31,0,Блоки,2,0.0,B,,,
24148,47,"г, Улица Гоголя, д. 27",ВИКИНГ-НЕДВИЖИМОСТЬ,61.0416,30.1311,Типовой,2017-08-18,3.0,15.0,619.08,0,Блоки,4,0.0,B,,,
24152,47,"д, Улица Центральная",ВИКИНГ-НЕДВИЖИМОСТЬ,59.7553,30.5417,Типовой,2017-12-12,3.0,20.0,1019.2,0,Блоки,1,0.0,B,,,
24150,47,"г Приозерск, ул Маяковского, д. 20",ВИКИНГ-НЕДВИЖИМОСТЬ,61.0377,30.1074,Типовой,2019-11-14,3.0,60.0,2659.24,0,Другое,3,0.0,B,44647.0,,
24149,47,"п Сосново, улица Строителей, д. 11",ВИКИНГ-НЕДВИЖИМОСТЬ,60.5625,30.2501,Типовой,2020-10-21,3.0,48.0,2228.36,0,Другое,2,0.0,B,48810.0,,
21322,47,"Поселок Починок, Улица Леншоссе, д. 31, корпус 2",ВИКИНГСТРОЙИНВЕСТ,60.97,30.1889,Типовой,2018-10-12,3.0,14.0,622.6,0,Блоки,1,0.0,B,,,
36295,47,"д Сяськелево, корпус 1",ВИКИНГСТРОЙИНВЕСТ,59.5508,29.8483,Типовой,2017-12-28,3.0,15.0,732.6,0,Другое,2,0.0,B,,,
32455,47,"поселок городского типа Тайцы, улица Калинина, д. 107, корпус 1",ВИКИНГСТРОЙИНВЕСТ,59.6639,30.133,Типовой,2018-10-12,3.0,24.0,777.72,0,Кирпич,2,0.0,B,45000.0,"2,5",6.0
36296,47,"д Сяськелево, корпус 2",ВИКИНГСТРОЙИНВЕСТ,59.5493,29.8523,Типовой,2020-10-08,3.0,24.0,1074.0,0,Другое,2,0.0,B,,,
32456,47,"поселок городского типа Тайцы, улица Калинина, д. 107, корпус 2",ВИКИНГСТРОЙИНВЕСТ,59.6639,30.133,Типовой,2021-04-13,3.0,27.0,1092.09,0,Кирпич,2,0.0,B,52292.0,"2,5",9.0
36297,47,"д Сяськелево, корпус 3",ВИКИНГСТРОЙИНВЕСТ,59.5532,29.8496,Типовой,2020-10-08,3.0,24.0,1074.0,0,Другое,2,0.0,B,,,
32457,47,"поселок городского типа Тайцы, улица Калинина, д. 107, корпус 3",ВИКИНГСТРОЙИНВЕСТ,59.6639,30.133,Типовой,2021-04-13,3.0,24.0,777.65,0,Кирпич,2,0.0,B,52390.0,"2,5",6.0
29828,47,"г Выборг, микрорайон ""Г"", проспект Победы, д. в районе дома №33",ВИРА,60.6933,28.7793,Бизнес,2021-11-23,11.0,82.0,4999.09,0,Монолит-кирпич,7,0.0,B,29221.0,"2,7",42.0
24019,47,"г Всеволожск, САОЗТ ""Ручьи""",ВРЕМЕНА ГОДА,60.2174,30.5227,Другое,2018-10-10,,689.0,23111.1,0,Другое,1,0.0,Не нормируется,,,
26428,47,"г Всеволожск, САОЗТ ""Ручьи""",ВРЕМЕНА ГОДА,60.2174,30.5227,Другое,2018-10-10,,689.0,23111.1,0,Другое,1,0.0,Не нормируется,,,
25918,47,д Скотное,ГРАНД-СТРОЙ,60.1808,30.3701,Другое,2020-07-22,3.0,265.0,10739.7,0,Другое,1,0.0,Не нормируется,,,
10457,47,"г Всеволожск, улица Северная, д. 2,4, вл. 2,4",ДМ-ИНВЕСТ,60.0057,30.6039,Комфорт,2020-09-09,6.0,95.0,3984.4,0,Монолит-кирпич,4,0.0,B,68778.0,,
7525,47,п Мурино,ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,60.0682,30.4282,Комфорт,2019-12-30,20.0,578.0,21540.07,0,Другое,6,0.0,B,81004.0,,
10443,47,"п Мурино, корпус 2",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,60.0684,30.4271,Комфорт,2021-02-15,20.0,652.0,24110.66,0,Другое,6,0.0,B,87462.0,3,0.0
14203,47,"п Мурино, корпус 3",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,60.0679,30.4281,Комфорт,2021-10-29,20.0,630.0,23282.66,0,Другое,6,0.0,B,96219.0,3,0.0
20280,47,"п Мурино, корпус 4",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,60.0678,30.428,Комфорт,2022-01-24,20.0,583.0,22644.62,0,Другое,6,0.0,B,96324.0,3,0.0
35215,47,"д Касимово, проезд Цветной, д. 1",ЕВРОПЕЙСКАЯ СЛОБОДА,60.201,30.3018,Типовой,2020-03-26,3.0,48.0,2489.64,0,Монолит-кирпич,1,0.0,B,,"2,8",0.0
27840,47,"д Касимово, Цветочная",ЕВРОПЕЙСКАЯ СЛОБОДА,60.2035,30.3111,Типовой,2022-01-25,3.0,24.0,1125.24,0,Монолит-кирпич,2,0.0,B,48575.0,"2,68 - 2,81",0.0
27838,47,"массив Касимово, д. MD-24",ЕВРОПЕЙСКАЯ СЛОБОДА,60.2035,30.3111,Типовой,2022-12-31,3.0,24.0,1125.24,0,Монолит-кирпич,2,0.0,B,87610.0,"2,68 - 2,81",0.0
37467,47,"массив Касимово, д. 1",ЕВРОПЕЙСКАЯ СЛОБОДА,60.022,30.7382,Типовой,2022-12-31,3.0,47.0,2469.03,0,Монолит-кирпич,3,0.0,A+,58528.0,"2,82 - 2,97",0.0
37468,47,"массив Касимово, д. 2",ЕВРОПЕЙСКАЯ СЛОБОДА,60.0219,30.7389,Типовой,2021-09-10,3.0,54.0,2455.02,0,Монолит,3,0.0,A+,38500.0,"2,82 - 2,97",0.0
37469,47,"массив Касимово, д. 3",ЕВРОПЕЙСКАЯ СЛОБОДА,60.0216,30.7384,Типовой,2022-12-31,3.0,51.0,2734.8,0,Монолит,3,0.0,A+,53706.0,"2,82 - 2,97",0.0
2802,47,"Город Гатчина, улица Красных Военлётов",ЖЕЛДОРИПОТЕКА,59.5527,30.0903,Типовой,2018-08-15,10.0,99.0,5252.49,0,Блоки,6,0.0,B,,,
17078,47,"поселок Мурино, проспект Авиаторов Балтики, д. 19",ЗАПСТРОЙ,60.0598,30.4436,Типовой,2019-12-26,23.0,420.0,15381.84,0,Монолит-кирпич,6,0.0,B,,,
41242,47,"г Коммунар, корпус 32",ЗАПСТРОЙ,59.6425,30.4335,Комфорт,2021-11-16,3.0,71.0,2413.84,0,Монолит-кирпич,1,0.0,B,111620.0,"2,8",2.0
41243,47,"г Коммунар, корпус 30",ЗАПСТРОЙ,59.6432,30.4336,Комфорт,2022-03-10,3.0,71.0,2413.85,0,Монолит-кирпич,1,0.0,B,118426.0,"2,8",2.0
41245,47,"г Коммунар, корпус 31",ЗАПСТРОЙ,59.6433,30.4343,Комфорт,2022-03-10,3.0,71.0,2413.86,0,Монолит-кирпич,1,0.0,B,117024.0,"2,8",2.0
41244,47,"г Коммунар, корпус 33",ЗАПСТРОЙ,59.6424,30.4342,Комфорт,2022-01-14,3.0,71.0,2413.85,0,Монолит-кирпич,1,0.0,B,115885.0,"2,8",2.0
23479,47,"Янино, улица 7-ая линия, д. 3",ИНВЕСТИЦИОННАЯ КОМПАНИЯ СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ,59.9493,30.5551,Типовой,2019-03-21,13.0,284.0,11786.2,0,Кирпич,5,0.0,B,,,
13240,47,п Мурино,ИНВЕСТКАПИТАЛ,60.0609,30.4583,Комфорт,2019-03-29,18.0,641.0,24123.8,0,Монолит-кирпич,7,0.0,B,62930.0,,
7433,47,п Мурино,ИНВЕСТКАПИТАЛ,60.0605,30.4625,Комфорт,2020-06-30,18.0,1372.0,50956.11,0,Монолит-кирпич,7,0.0,B,71166.0,,
17390,47,"п Мурино, корпус 1",ИНВЕСТКАПИТАЛ,60.0605,30.4563,Комфорт,2021-05-14,19.0,272.0,11075.0,0,Монолит-кирпич,6,0.0,B,74142.0,"2,53",16.0
17389,47,"п Мурино, корпус 2",ИНВЕСТКАПИТАЛ,60.0599,30.4554,Комфорт,2021-05-14,18.0,344.0,14080.11,0,Монолит-кирпич,6,0.0,B,73920.0,"2,53",0.0
17388,47,"п Мурино, корпус 3",ИНВЕСТКАПИТАЛ,60.0593,30.4563,Комфорт,2021-05-14,18.0,256.0,10799.95,0,Монолит-кирпич,6,0.0,B,73664.0,"2,53",0.0
17393,47,"п Мурино, корпус 4",ИНВЕСТКАПИТАЛ,60.0607,30.4547,Комфорт,2021-10-20,19.0,272.0,11075.0,0,Монолит-кирпич,6,0.0,B,83804.0,"2,53",4.0
17391,47,"п Мурино, корпус 5",ИНВЕСТКАПИТАЛ,60.06,30.4538,Комфорт,2021-10-20,18.0,369.0,14174.94,0,Монолит-кирпич,6,0.0,B,82040.0,"2,53 - 2,73",0.0
17392,47,"п Мурино, корпус 6",ИНВЕСТКАПИТАЛ,60.0609,30.4532,Комфорт,2022-03-29,19.0,272.0,11075.0,0,Монолит-кирпич,6,0.0,B,89080.0,"2,53",4.0
17394,47,"п Мурино, корпус 7",ИНВЕСТКАПИТАЛ,60.0603,30.4524,Комфорт,2022-03-29,18.0,369.0,14174.94,0,Монолит-кирпич,6,0.0,B,89545.0,"2,53 - 2,73",0.0
17399,47,"п Мурино, корпус 12",ИНВЕСТКАПИТАЛ,60.0571,30.4485,Комфорт,2023-06-30,19.0,274.0,11343.33,0,Монолит-кирпич,7,0.0,B,142652.0,"2,53 - 2,73",0.0
17400,47,"п Мурино, корпус 13, строение Подземная автостоянка",ИНВЕСТКАПИТАЛ,60.0598,30.4562,Типовой,2021-05-14,1.0,0.0,0.0,0,Монолит-кирпич,6,0.0,B,,,0.0
17411,47,"п Мурино, корпус 20 (Блок 20.2), строение Надземная автостоянка",ИНВЕСТКАПИТАЛ,60.0556,30.4479,Типовой,2022-06-30,5.0,0.0,0.0,0,Монолит-кирпич,6,0.0,B,,,0.0
17396,47,"п Мурино, корпус 9",ИНВЕСТКАПИТАЛ,60.0605,30.4507,Комфорт,2022-09-30,18.0,352.0,13471.61,0,Монолит-кирпич,6,0.0,B,92660.0,"2,53",0.0
